[Script Info]
; Script generated by Aegisub 3.0.4
; http://www.aegisub.org/
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType: v4.00+
Scroll Position: 668
Active Line: 671
Audio URI: silicon.valley.s02e06.720p.hdtv.x264-0sec.mkv
Video Zoom Percent: 0.625
Video File: silicon.valley.s02e06.720p.hdtv.x264-0sec.mkv
YCbCr Matrix: TV.601
Video Aspect Ratio: c1.77778
Video Position: 4590
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:49.39,0:00:51.26,*Default,NTP,0,0,0,,莫妮卡  這位是卡爾拉
Dialogue: 0,0:00:52.20,0:00:53.71,*Default,NTP,0,0,0,,-你好嗎  -很高興認識你
Dialogue: 0,0:00:53.72,0:00:55.35,*Default,NTP,0,0,0,,我就知道你們倆會合得來
Dialogue: 0,0:00:56.61,0:00:58.13,*Default,NTP,0,0,0,,莫妮卡
Dialogue: 0,0:00:58.67,0:01:01.83,*Default,NTP,0,0,0,,-要開始了  -今晚  有史以來第一次
Dialogue: 0,0:01:01.85,0:01:05.13,*Default,NTP,0,0,0,,在網上現場直播4K分辨率的
Dialogue: 0,0:01:05.14,0:01:06.30,*Default,NTP,0,0,0,,終極格斗錦標賽之夜
Dialogue: 0,0:01:06.30,0:01:08.15,*Default,NTP,0,0,0,,由'紐核力'提供技術支持
Dialogue: 0,0:01:08.15,0:01:11.18,*Default,NTP,0,0,0,,不用電視網  沒有運營商  不扯淡
Dialogue: 0,0:01:11.18,0:01:13.10,*Default,NTP,0,0,0,,我們要將格斗直接呈現在粉絲眼前
Dialogue: 0,0:01:13.15,0:01:14.70,*Default,NTP,0,0,0,,有了終極格斗錦標賽格斗通
Dialogue: 0,0:01:14.75,0:01:15.83,*Default,NTP,0,0,0,,我們將永遠告別有線
Dialogue: 0,0:01:15.83,0:01:17.28,*Default,NTP,0,0,0,,由'紐核力'提供技術支持
Dialogue: 0,0:01:17.81,0:01:19.80,*Default,NTP,0,0,0,,今晚  你們將通過終極分辨率
Dialogue: 0,0:01:18.61,0:01:19.94,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}終極格斗
Dialogue: 0,0:01:19.96,0:01:21.54,*Default,NTP,0,0,0,,觀看終極格斗
Dialogue: 0,0:01:20.22,0:01:21.53,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}終極分辨率
Dialogue: 0,0:01:21.60,0:01:24.11,*Default,NTP,0,0,0,,紐核力將4K超清視頻
Dialogue: 0,0:01:24.04,0:01:24.90,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}無損壓縮
Dialogue: 0,0:01:24.11,0:01:26.38,*Default,NTP,0,0,0,,通過無損壓縮鎖喉為您呈現
Dialogue: 0,0:01:26.38,0:01:28.73,*Default,NTP,0,0,0,,讓所有競爭者一敗涂地
Dialogue: 0,0:01:27.86,0:01:28.84,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}一敗涂地
Dialogue: 0,0:01:36.17,0:01:39.31,*Default,NTP,0,0,0,,-傻逼透了  -看來他很愛打碎東西
Dialogue: 0,0:01:42.99,0:01:45.27,*Default,NTP,0,0,0,,我們在拉斯維加斯現場直播
Dialogue: 0,0:01:45.27,0:01:46.92,*Default,NTP,0,0,0,,畫面看起來棒極了
Dialogue: 0,0:01:47.14,0:01:50.32,*Default,NTP,0,0,0,,喬  這場格斗我們已經期待了
Dialogue: 0,0:01:50.32,0:01:52.08,*Default,NTP,0,0,0,,很久很久了
Dialogue: 0,0:01:52.08,0:01:53.97,*Default,NTP,0,0,0,,是埃利希太醉人了
Dialogue: 0,0:01:53.97,0:01:55.79,*Default,NTP,0,0,0,,還是畫面邊緣開始不清晰了
Dialogue: 0,0:01:55.79,0:01:58.90,*Default,NTP,0,0,0,,我也發現了  他們把畫面降低到24幀了嗎
Dialogue: 0,0:02:00.53,0:02:02.48,*Default,NTP,0,0,0,,防御很棒
Dialogue: 0,0:02:02.61,0:02:04.50,*Default,NTP,0,0,0,,畫面停頓不是'紐核力'造成的吧
Dialogue: 0,0:02:04.50,0:02:06.60,*Default,NTP,0,0,0,,全世界不會也看到停頓了吧
Dialogue: 0,0:02:06.60,0:02:07.65,*Default,NTP,0,0,0,,我覺得看起來挺好的
Dialogue: 0,0:02:07.65,0:02:09.59,*Default,NTP,0,0,0,,你注意到攝像頭搖走時畫面抖動了嗎
Dialogue: 0,0:02:10.13,0:02:13.43,*Default,NTP,0,0,0,,畫面分辨率太低  跟《我的世界》似的
Dialogue: 0,0:02:13.43,0:02:16.08,*Default,NTP,0,0,0,,這說不通啊  不應該是無損畫質嗎
Dialogue: 0,0:02:16.27,0:02:18.19,*Default,NTP,0,0,0,,我把他們的比特流下載下來看看
Dialogue: 0,0:02:18.19,0:02:19.88,*Default,NTP,0,0,0,,她真的很聰明
Dialogue: 0,0:02:20.28,0:02:22.17,*Default,NTP,0,0,0,,但也開得起黃色笑話
Dialogue: 0,0:02:24.73,0:02:27.24,*Default,NTP,0,0,0,,-我的天  -他們玩完了
Dialogue: 0,0:02:27.54,0:02:28.85,*Default,NTP,0,0,0,,對啊  簡直爛透了
Dialogue: 0,0:02:29.98,0:02:31.48,*Default,NTP,0,0,0,,左拳出擊
Dialogue: 0,0:02:31.49,0:02:33.41,*Default,NTP,0,0,0,,打中了  他倒地了
Dialogue: 0,0:02:33.42,0:02:34.69,*Default,NTP,0,0,0,,他被打倒了
Dialogue: 0,0:02:34.90,0:02:35.87,*Default,NTP,0,0,0,,畫面停滯了
Dialogue: 0,0:02:36.42,0:02:37.52,*Default,NTP,0,0,0,,畫面停滯了
Dialogue: 0,0:02:38.55,0:02:40.19,*Default,NTP,0,0,0,,比賽就此結束
Dialogue: 0,0:02:40.22,0:02:41.86,*Default,NTP,0,0,0,,難以置信
Dialogue: 0,0:02:41.97,0:02:46.47,*Default,NTP,0,0,0,,自我觀看格斗大賽起  從未見過
Dialogue: 0,0:02:46.47,0:02:50.64,*Default,NTP,0,0,0,,比這結尾時更攝人心魄的組合拳
Dialogue: 0,0:02:50.64,0:02:53.28,*Default,NTP,0,0,0,,莫利納完美地為本次格斗劃上了句號
Dialogue: 0,0:02:53.36,0:02:56.30,*Default,NTP,0,0,0,,我們聽說'紐核力'的在線直播
Dialogue: 0,0:02:56.32,0:02:59.26,*Default,NTP,0,0,0,,-媽的  -可能在數據傳輸時被切斷了
Dialogue: 0,0:02:59.34,0:03:02.25,*Default,NTP,0,0,0,,如果真是如此  那真是太可惜了
Dialogue: 0,0:03:02.25,0:03:03.66,*Default,NTP,0,0,0,,我操
Dialogue: 0,0:03:14.94,0:03:17.75,*Default,NTP,0,0,0,,蓋文·貝爾森剛剛丟人丟大了
Dialogue: 0,0:03:18.04,0:03:19.71,*Default,NTP,0,0,0,,沒錯  他們的編碼
Dialogue: 0,0:03:19.71,0:03:21.73,*Default,NTP,0,0,0,,根本不足以掩蓋所有瑕疵
Dialogue: 0,0:03:21.77,0:03:24.91,*Default,NTP,0,0,0,,'紐核力'根本還沒能力支持4K在線直播
Dialogue: 0,0:03:24.91,0:03:28.12,*Default,NTP,0,0,0,,'魔笛手'能搞定4K在線直播嗎
Dialogue: 0,0:03:28.12,0:03:29.66,*Default,NTP,0,0,0,,我現在就可以在線直播
Dialogue: 0,0:03:29.66,0:03:31.30,*Default,NTP,0,0,0,,而且比他們強一百倍
Dialogue: 0,0:03:31.68,0:03:34.93,*Default,NTP,0,0,0,,那就做吧  馬上  做我們自己的直播系統
Dialogue: 0,0:03:35.01,0:03:36.65,*Default,NTP,0,0,0,,像蓋文那樣找個合作伙伴
Dialogue: 0,0:03:36.66,0:03:37.96,*Default,NTP,0,0,0,,看看你們倆
Dialogue: 0,0:03:38.61,0:03:39.56,*Default,NTP,0,0,0,,等等
Dialogue: 0,0:03:39.56,0:03:42.03,*Default,NTP,0,0,0,,直播并不是我們當前的主要業務
Dialogue: 0,0:03:42.03,0:03:45.17,*Default,NTP,0,0,0,,但打敗紐核力是  博客們會為此瘋狂的
Dialogue: 0,0:03:45.17,0:03:46.58,*Default,NTP,0,0,0,,我這邊已經就緒
Dialogue: 0,0:03:46.58,0:03:49.00,*Default,NTP,0,0,0,,如果只讓我負責輸入輸出
Dialogue: 0,0:03:49.03,0:03:50.19,*Default,NTP,0,0,0,,那我這邊也沒問題
Dialogue: 0,0:03:50.37,0:03:53.57,*Default,NTP,0,0,0,,我已經準備好將它公開出來炫耀炫耀了
Dialogue: 0,0:03:53.66,0:03:55.58,*Default,NTP,0,0,0,,點對點傳輸這塊沒問題
Dialogue: 0,0:03:55.72,0:03:56.93,*Default,NTP,0,0,0,,需要的話告訴我
Dialogue: 0,0:03:56.93,0:03:59.69,*Default,NTP,0,0,0,,卡爾拉  你想給莫妮卡展示下你的工作站嗎
Dialogue: 0,0:03:59.69,0:04:00.83,*Default,NTP,0,0,0,,不了  謝謝
Dialogue: 0,0:04:02.94,0:04:05.70,*Default,NTP,0,0,0,,好吧  但'互利'和終極格斗錦標賽有約
Dialogue: 0,0:04:05.70,0:04:07.15,*Default,NTP,0,0,0,,所以才有比賽可播
Dialogue: 0,0:04:07.16,0:04:10.35,*Default,NTP,0,0,0,,我們播什么呢  我們也沒那么多時間
Dialogue: 0,0:04:10.35,0:04:11.49,*Default,NTP,0,0,0,,的確
Dialogue: 0,0:04:12.19,0:04:15.05,*Default,NTP,0,0,0,,我們可以找一個已經開始的活動
Dialogue: 0,0:04:15.16,0:04:16.43,*Default,NTP,0,0,0,,我能提個建議嗎
Dialogue: 0,0:04:16.52,0:04:19.98,*Default,NTP,0,0,0,,有一對加州兀鷲在自然歷史博物館筑了巢
Dialogue: 0,0:04:19.98,0:04:22.61,*Default,NTP,0,0,0,,正在被封閉飼養
Dialogue: 0,0:04:22.61,0:04:25.69,*Default,NTP,0,0,0,,巢里現在有一個蛋  非常引人注目
Dialogue: 0,0:04:25.81,0:04:28.10,*Default,NTP,0,0,0,,不如我們來直播我殺你怎么樣
Dialogue: 0,0:04:28.13,0:04:30.67,*Default,NTP,0,0,0,,別急著拒絕  去年有一個
Dialogue: 0,0:04:30.67,0:04:33.02,*Default,NTP,0,0,0,,對老鷹巢的直播火得一塌糊涂
Dialogue: 0,0:04:33.03,0:04:34.36,*Default,NTP,0,0,0,,得到上百萬點擊量
Dialogue: 0,0:04:34.36,0:04:36.20,*Default,NTP,0,0,0,,我不是要夸大其詞
Dialogue: 0,0:04:36.20,0:04:37.87,*Default,NTP,0,0,0,,但跟兀鷹比起來
Dialogue: 0,0:04:37.87,0:04:40.81,*Default,NTP,0,0,0,,老鷹看起來  就像只小鳥了
Dialogue: 0,0:04:40.89,0:04:42.98,*Default,NTP,0,0,0,,去死吧  賈里德  我有辦法了
Dialogue: 0,0:04:43.34,0:04:45.79,*Default,NTP,0,0,0,,我和艾倫·安德森是好朋友
Dialogue: 0,0:04:46.17,0:04:49.19,*Default,NTP,0,0,0,,雙A  開'天殺能量飲料'的那個
Dialogue: 0,0:04:49.19,0:04:52.78,*Default,NTP,0,0,0,,是'天殺的額外娘娘腔能量飲料'嗎
Dialogue: 0,0:04:51.89,0:04:52.27,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}天殺 加勒比
Dialogue: 0,0:04:52.78,0:04:53.93,*Default,NTP,0,0,0,,當然是
Dialogue: 0,0:04:53.93,0:04:56.92,*Default,NTP,0,0,0,,它有一大堆絕技表演和瘋狂之舉
Dialogue: 0,0:04:56.93,0:04:59.47,*Default,NTP,0,0,0,,視頻播放的質量太糟糕了
Dialogue: 0,0:05:00.04,0:05:01.38,*Default,NTP,0,0,0,,這是個絕佳的合作伙伴
Dialogue: 0,0:05:01.39,0:05:04.38,*Default,NTP,0,0,0,,而且雙A很喜歡我  他一定會與我們合作的
Dialogue: 0,0:05:04.49,0:05:06.41,*Default,NTP,0,0,0,,你怎么認識他的
Dialogue: 0,0:05:06.53,0:05:09.51,*Default,NTP,0,0,0,,大學里認識的  他大二時候我大三
Dialogue: 0,0:05:09.73,0:05:11.72,*Default,NTP,0,0,0,,他和他室友住得離我不遠
Dialogue: 0,0:05:11.85,0:05:13.79,*Default,NTP,0,0,0,,我經常去他們那里開派對
Dialogue: 0,0:05:14.52,0:05:16.84,*Default,NTP,0,0,0,,有點像導師和學員的關系
Dialogue: 0,0:05:17.27,0:05:19.62,*Default,NTP,0,0,0,,我還以為是海牛之類的東西
Dialogue: 0,0:05:19.70,0:05:20.69,*Default,NTP,0,0,0,,你看起來像個
Dialogue: 0,0:05:20.69,0:05:23.47,*Default,NTP,0,0,0,,放棄人生六個月的雪貂  吉爾弗約爾
Dialogue: 0,0:05:23.47,0:05:25.51,*Default,NTP,0,0,0,,-我去聯系下雙A  -等等
Dialogue: 0,0:05:26.23,0:05:28.52,*Default,NTP,0,0,0,,他萬一答應了怎么辦
Dialogue: 0,0:05:28.52,0:05:30.90,*Default,NTP,0,0,0,,我們真的就放棄一切來做這個嗎
Dialogue: 0,0:05:30.90,0:05:32.21,*Default,NTP,0,0,0,,我們要是沒做好怎么辦
Dialogue: 0,0:05:32.44,0:05:34.62,*Default,NTP,0,0,0,,這會像挫敗'互利'一樣挫敗我們
Dialogue: 0,0:05:36.16,0:05:37.43,*Default,NTP,0,0,0,,媽的  我不知道
Dialogue: 0,0:05:38.18,0:05:39.68,*Default,NTP,0,0,0,,這很重要  理查德
Dialogue: 0,0:05:39.68,0:05:41.49,*Default,NTP,0,0,0,,也許我們該"斯沃特"一下這個決定
Dialogue: 0,0:05:41.85,0:05:43.65,*Default,NTP,0,0,0,,雖然我不知道那是什么  但是不行
Dialogue: 0,0:05:43.65,0:05:45.19,*Default,NTP,0,0,0,,-斯沃特分析  -不行
Dialogue: 0,0:05:45.22,0:05:46.93,*Default,NTP,0,0,0,,強-弱-危-機分析  真的不試試嗎
Dialogue: 0,0:05:47.45,0:05:48.74,*Default,NTP,0,0,0,,不是吧
Dialogue: 0,0:05:48.77,0:05:51.53,*Default,NTP,0,0,0,,他剛剛說的是"不是吧"嗎
Dialogue: 0,0:05:51.53,0:05:53.84,*Default,NTP,0,0,0,,我已經為這種情況專門準備好了一個板子
Dialogue: 0,0:05:54.44,0:05:57.67,*Default,NTP,0,0,0,,我在這房子里設置了很多用于企業管理的東西
Dialogue: 0,0:06:00.53,0:06:03.55,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}優勢  劣勢  機會  威脅
Dialogue: 0,0:06:00.69,0:06:04.04,*Default,NTP,0,0,0,,斯沃特分析是一種用來評估決策的方式
Dialogue: 0,0:06:04.14,0:06:06.81,*Default,NTP,0,0,0,,你可以把它分解成"優勢"
Dialogue: 0,0:06:06.81,0:06:09.62,*Default,NTP,0,0,0,,"劣勢"  "機會"和"威脅"
Dialogue: 0,0:06:09.85,0:06:12.49,*Default,NTP,0,0,0,,-你他媽在開玩笑吧  -我沒有
Dialogue: 0,0:06:12.67,0:06:14.56,*Default,NTP,0,0,0,,你可以"斯沃特"一個概念
Dialogue: 0,0:06:14.56,0:06:16.83,*Default,NTP,0,0,0,,一間公寓  或者一個新想法
Dialogue: 0,0:06:16.83,0:06:18.23,*Default,NTP,0,0,0,,你甚至可以"斯沃特"一個人
Dialogue: 0,0:06:18.23,0:06:20.42,*Default,NTP,0,0,0,,不過你得小心他們反過來"斯沃特"你
Dialogue: 0,0:06:20.56,0:06:22.37,*Default,NTP,0,0,0,,-我想"斯沃特"你  -可以
Dialogue: 0,0:06:22.38,0:06:23.91,*Default,NTP,0,0,0,,因為你現在有工具了
Dialogue: 0,0:06:23.94,0:06:26.87,*Default,NTP,0,0,0,,把你們的想法說出來  我會釘上去
Dialogue: 0,0:06:26.90,0:06:29.46,*Default,NTP,0,0,0,,賈里德  我很抱歉  但我得走了
Dialogue: 0,0:06:29.86,0:06:31.25,*Default,NTP,0,0,0,,你們看是不是這樣更好些
Dialogue: 0,0:06:31.25,0:06:34.02,*Default,NTP,0,0,0,,我先想一些然后再告訴你們
Dialogue: 0,0:06:35.07,0:06:37.09,*Default,NTP,0,0,0,,好吧  我來做吧
Dialogue: 0,0:06:38.56,0:06:41.83,*Default,NTP,0,0,0,,"人們喜愛兀鷹"
Dialogue: 0,0:06:43.45,0:06:44.59,*Default,NTP,0,0,0,,"優勢"
Dialogue: 0,0:06:44.60,0:06:45.73,*Default,NTP,0,0,0,,在屋頂上
Dialogue: 0,0:06:45.73,0:06:47.79,*Default,NTP,0,0,0,,布萊恩會從這個斜坡出發
Dialogue: 0,0:06:48.20,0:06:49.43,*Default,NTP,0,0,0,,很刺激
Dialogue: 0,0:06:49.55,0:06:52.83,*Default,NTP,0,0,0,,一切順利的話  他會飛過這條街
Dialogue: 0,0:06:52.89,0:06:55.26,*Default,NTP,0,0,0,,落在這棟15層高的建筑上
Dialogue: 0,0:06:55.55,0:06:58.32,*Default,NTP,0,0,0,,我們設置了27個攝像頭  車內有兩個
Dialogue: 0,0:06:58.32,0:07:00.21,*Default,NTP,0,0,0,,將實時編輯的圖像傳回這里的數據中心
Dialogue: 0,0:07:00.21,0:07:03.03,*Default,NTP,0,0,0,,全部經由你無與倫比的壓縮后  理查德
Dialogue: 0,0:07:03.03,0:07:04.44,*Default,NTP,0,0,0,,進行網絡直播
Dialogue: 0,0:07:04.47,0:07:05.87,*Default,NTP,0,0,0,,你覺得怎么樣  理查德
Dialogue: 0,0:07:05.87,0:07:08.76,*Default,NTP,0,0,0,,我覺得簡直太酷炫了  雙A
Dialogue: 0,0:07:08.88,0:07:10.57,*Default,NTP,0,0,0,,難以置信
Dialogue: 0,0:07:10.58,0:07:14.53,*Default,NTP,0,0,0,,你簡直就是酷炫的代名詞
Dialogue: 0,0:07:14.53,0:07:16.46,*Default,NTP,0,0,0,,幫助你成功正是激發我
Dialogue: 0,0:07:16.46,0:07:19.46,*Default,NTP,0,0,0,,創立自己的孵化器的原因
Dialogue: 0,0:07:20.19,0:07:22.22,*Default,NTP,0,0,0,,理查德  你準備好了嗎
Dialogue: 0,0:07:22.30,0:07:23.88,*Default,NTP,0,0,0,,是的  應該準備好了
Dialogue: 0,0:07:23.88,0:07:25.84,*Default,NTP,0,0,0,,雙A  我們都亢奮了
Dialogue: 0,0:07:25.84,0:07:27.96,*Default,NTP,0,0,0,,需要什么盡管開口
Dialogue: 0,0:07:28.33,0:07:29.79,*Default,NTP,0,0,0,,謝了  酷愛
Dialogue: 0,0:07:29.79,0:07:32.10,*Default,NTP,0,0,0,,酷愛是什么  你是酷愛嗎
Dialogue: 0,0:07:32.11,0:07:33.96,*Default,NTP,0,0,0,,沒錯  只是好哥們間的稱呼而已
Dialogue: 0,0:07:33.97,0:07:36.32,*Default,NTP,0,0,0,,就好比是昵稱  我過去曾風光一時
Dialogue: 0,0:07:36.32,0:07:38.40,*Default,NTP,0,0,0,,因為我又酷又熱心
Dialogue: 0,0:07:38.58,0:07:40.34,*Default,NTP,0,0,0,,各位  這位是吉娜
Dialogue: 0,0:07:40.34,0:07:41.93,*Default,NTP,0,0,0,,她是我們的項目經理
Dialogue: 0,0:07:41.95,0:07:43.28,*Default,NTP,0,0,0,,吉娜  你能
Dialogue: 0,0:07:43.28,0:07:45.75,*Default,NTP,0,0,0,,帶迪尼希和吉爾弗約爾去數據中心嗎
Dialogue: 0,0:07:45.75,0:07:47.40,*Default,NTP,0,0,0,,當然  跟我來吧
Dialogue: 0,0:07:47.40,0:07:49.27,*Default,NTP,0,0,0,,給帽子就走  吉娜
Dialogue: 0,0:07:49.85,0:07:51.21,*Default,NTP,0,0,0,,那戴我的吧
Dialogue: 0,0:07:53.47,0:07:55.44,*Default,NTP,0,0,0,,看到沒  她把自己的帽子給我了
Dialogue: 0,0:07:55.44,0:07:57.10,*Default,NTP,0,0,0,,別跟從沒見過女人似的
Dialogue: 0,0:07:57.80,0:07:59.53,*Default,NTP,0,0,0,,那些天殺飲料是免費的嗎
Dialogue: 0,0:07:59.53,0:08:01.28,*Default,NTP,0,0,0,,沒錯  盡情喝吧
Dialogue: 0,0:08:01.29,0:08:02.64,*Default,NTP,0,0,0,,天殺
Dialogue: 0,0:08:06.36,0:08:07.75,*Default,NTP,0,0,0,,有沒有辦法
Dialogue: 0,0:08:07.77,0:08:12.03,*Default,NTP,0,0,0,,讓我和你談  而不是和埃利希
Dialogue: 0,0:08:12.31,0:08:14.18,*Default,NTP,0,0,0,,什么意思  你們不是朋友嗎
Dialogue: 0,0:08:14.18,0:08:15.47,*Default,NTP,0,0,0,,我以為你們交情很深
Dialogue: 0,0:08:15.47,0:08:17.04,*Default,NTP,0,0,0,,話是沒錯  但是...
Dialogue: 0,0:08:18.15,0:08:20.28,*Default,NTP,0,0,0,,說實話  我一直受不了他
Dialogue: 0,0:08:20.94,0:08:24.27,*Default,NTP,0,0,0,,光是再聽到他的聲音就讓我得創傷應激障礙了
Dialogue: 0,0:08:25.11,0:08:27.50,*Default,NTP,0,0,0,,是嗎  但你剛說他酷
Dialogue: 0,0:08:27.50,0:08:30.64,*Default,NTP,0,0,0,,不  我說的是酷愛  我們都這么叫
Dialogue: 0,0:08:30.66,0:08:32.44,*Default,NTP,0,0,0,,-這樣啊  -因為他就像廣告里
Dialogue: 0,0:08:32.44,0:08:33.51,*Default,NTP,0,0,0,,那個'酷愛'大水罐
Dialogue: 0,0:08:33.91,0:08:35.92,*Default,NTP,0,0,0,,每次我們出去玩不帶他
Dialogue: 0,0:08:35.92,0:08:37.46,*Default,NTP,0,0,0,,他都會瘋狂地來找我們
Dialogue: 0,0:08:37.46,0:08:38.54,*Default,NTP,0,0,0,,但你們還是跟他一起玩啊
Dialogue: 0,0:08:38.54,0:08:40.33,*Default,NTP,0,0,0,,那是因為我們才19歲
Dialogue: 0,0:08:40.33,0:08:41.89,*Default,NTP,0,0,0,,而他有大麻和啤酒
Dialogue: 0,0:08:41.89,0:08:43.58,*Default,NTP,0,0,0,,但就算我喝醉了嗑嗨了  我還是受不了他
Dialogue: 0,0:08:43.58,0:08:45.67,*Default,NTP,0,0,0,,好像讓別人說話
Dialogue: 0,0:08:45.67,0:08:46.99,*Default,NTP,0,0,0,,他就會過敏似的
Dialogue: 0,0:08:46.99,0:08:48.92,*Default,NTP,0,0,0,,他總是要插上幾句  你懂嗎
Dialogue: 0,0:08:48.92,0:08:50.17,*Default,NTP,0,0,0,,理查德
Dialogue: 0,0:08:51.35,0:08:53.23,*Default,NTP,0,0,0,,天殺
Dialogue: 0,0:08:55.82,0:08:57.69,*Default,NTP,0,0,0,,迪尼希  我有個問題
Dialogue: 0,0:08:57.84,0:08:59.58,*Default,NTP,0,0,0,,你明顯是個巴基斯坦人
Dialogue: 0,0:08:59.58,0:09:01.54,*Default,NTP,0,0,0,,但迪尼希是印度名字吧
Dialogue: 0,0:09:01.61,0:09:04.37,*Default,NTP,0,0,0,,沒錯  完全正確
Dialogue: 0,0:09:04.52,0:09:06.71,*Default,NTP,0,0,0,,要知道  大多數人  那些無知的人
Dialogue: 0,0:09:06.71,0:09:09.14,*Default,NTP,0,0,0,,都不知道那是兩個獨立的國家
Dialogue: 0,0:09:09.22,0:09:10.71,*Default,NTP,0,0,0,,他們也不在意
Dialogue: 0,0:09:12.44,0:09:13.58,*Default,NTP,0,0,0,,你怎么知道我名字的事
Dialogue: 0,0:09:13.58,0:09:14.79,*Default,NTP,0,0,0,,我是軍人的孩子
Dialogue: 0,0:09:14.85,0:09:16.98,*Default,NTP,0,0,0,,在我小時候  我爸駐扎在卡拉奇
Dialogue: 0,0:09:16.99,0:09:20.48,*Default,NTP,0,0,0,,那地方很美  人也很美
Dialogue: 0,0:09:20.55,0:09:22.24,*Default,NTP,0,0,0,,跟這個房間很相似  不是嗎
Dialogue: 0,0:09:23.21,0:09:25.47,*Default,NTP,0,0,0,,等一下  我馬上回來
Dialogue: 0,0:09:25.47,0:09:28.62,*Default,NTP,0,0,0,,別走太久哦
Dialogue: 0,0:09:30.49,0:09:32.84,*Default,NTP,0,0,0,,太棒了  我不知道是不是因為這個飲料
Dialogue: 0,0:09:32.84,0:09:35.28,*Default,NTP,0,0,0,,但這些調情金句不停涌到嘴邊
