[Script Info]
; Script generated by Aegisub 3.0.4
; http://www.aegisub.org/
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType: v4.00+
Video Zoom Percent: 0.5
Scroll Position: 25
Active Line: 30
Audio URI: Silicon.Valley.S02E01.720p.HDTV.x264-IMMERSE.mkv
Video File: Silicon.Valley.S02E01.720p.HDTV.x264-IMMERSE.mkv
YCbCr Matrix: TV.601
Video Aspect Ratio: c1.77778
Video Position: 2043
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:03:30.45,0:03:31.47,*Default,NTP,0,0,0,,被估值較低的一輪融資嚇尿了
Dialogue: 0,0:03:31.47,0:03:33.73,*Default,NTP,0,0,0,,他們就隨便出個收購價打發了我
Dialogue: 0,0:03:33.73,0:03:36.77,*Default,NTP,0,0,0,,對  出價兩億美元收購  不是嗎
Dialogue: 0,0:03:36.77,0:03:38.55,*Default,NTP,0,0,0,,是啊  他們都沒什么事
Dialogue: 0,0:03:38.55,0:03:41.06,*Default,NTP,0,0,0,,我簽的反向保護協議并沒有觸發條款
Dialogue: 0,0:03:41.06,0:03:43.83,*Default,NTP,0,0,0,,然后我被開除時就丟掉了所有份額
Dialogue: 0,0:03:44.45,0:03:47.04,*Default,NTP,0,0,0,,租那房子花光了我所有簽約獎金
Dialogue: 0,0:03:47.13,0:03:48.85,*Default,NTP,0,0,0,,我準備去告他們
Dialogue: 0,0:03:49.58,0:03:52.50,*Default,NTP,0,0,0,,-老天  -我要說的就是
Dialogue: 0,0:03:52.91,0:03:54.95,*Default,NTP,0,0,0,,別被耍了
Dialogue: 0,0:03:54.95,0:03:56.82,*Default,NTP,0,0,0,,如果你沒找對金主
Dialogue: 0,0:03:56.82,0:03:58.84,*Default,NTP,0,0,0,,你就會落得跟我一個下場
Dialogue: 0,0:03:58.99,0:04:02.14,*Default,NTP,0,0,0,,萬事小心  所有人的目光都在你身上
Dialogue: 0,0:04:02.34,0:04:04.76,*Default,NTP,0,0,0,,是啊  我知道  謝了  賈維德
Dialogue: 0,0:04:04.76,0:04:09.51,*Default,NTP,0,0,0,,不  我是說所有人現在都在看你
Dialogue: 0,0:04:11.94,0:04:13.05,*Default,NTP,0,0,0,,是嗎
Dialogue: 0,0:04:13.86,0:04:15.72,*Default,NTP,0,0,0,,該死  攝像頭在哪
Dialogue: 0,0:04:26.91,0:04:28.69,*Default,NTP,0,0,0,,真是不敢相信我們收到了這么多禮物
Dialogue: 0,0:04:28.70,0:04:29.89,*Default,NTP,0,0,0,,禮物是寄給我的
Dialogue: 0,0:04:29.89,0:04:32.13,*Default,NTP,0,0,0,,那個虛擬3D眼鏡是送給技術總監的
Dialogue: 0,0:04:32.13,0:04:33.71,*Default,NTP,0,0,0,,不  我才是技術總監
Dialogue: 0,0:04:33.79,0:04:37.20,*Default,NTP,0,0,0,,作為你的主管  我命令你把眼鏡給我
Dialogue: 0,0:04:37.50,0:04:39.81,*Default,NTP,0,0,0,,你沒法命令我  你又不是我的上司
Dialogue: 0,0:04:39.81,0:04:41.55,*Default,NTP,0,0,0,,-實際上我就是你的上司  -得了吧
Dialogue: 0,0:04:41.55,0:04:42.96,*Default,NTP,0,0,0,,理查德  告訴他我是技術總監
Dialogue: 0,0:04:42.96,0:04:44.96,*Default,NTP,0,0,0,,是你親口告訴那個肥佬  我是技術總監的
Dialogue: 0,0:04:44.96,0:04:46.91,*Default,NTP,0,0,0,,住口  住口  都停下
Dialogue: 0,0:04:47.49,0:04:49.49,*Default,NTP,0,0,0,,我有一堆工作要做  你們也有工作要做
Dialogue: 0,0:04:49.49,0:04:52.01,*Default,NTP,0,0,0,,有那時間讓我們多干點活少抬杠
Dialogue: 0,0:04:53.07,0:04:55.50,*Default,NTP,0,0,0,,賈里德  我們今天應該會收到風投協議的
Dialogue: 0,0:04:55.50,0:04:57.24,*Default,NTP,0,0,0,,彼得·格里高利那邊有消息嗎
Dialogue: 0,0:04:57.86,0:05:01.63,*Default,NTP,0,0,0,,-彼得·格里高利死了  -什么
Dialogue: 0,0:05:09.56,0:05:10.88,*Default,NTP,0,0,0,,我操
Dialogue: 0,0:05:19.78,0:05:23.98,*Default,NTP,0,0,0,,他是我所見過最睿智  最精明
Dialogue: 0,0:05:24.95,0:05:27.38,*Default,NTP,0,0,0,,也是最奇怪的人
Dialogue: 0,0:05:29.31,0:05:30.89,*Default,NTP,0,0,0,,我不敢相信他已經走了
Dialogue: 0,0:05:32.49,0:05:34.74,*Default,NTP,0,0,0,,能問下到底發生什么了嗎
Dialogue: 0,0:05:35.03,0:05:38.09,*Default,NTP,0,0,0,,他當時
Dialogue: 0,0:05:38.09,0:05:40.31,*Default,NTP,0,0,0,,在塞倫蓋蒂平原[坦桑尼亞西北部]探險
Dialogue: 0,0:05:40.45,0:05:42.62,*Default,NTP,0,0,0,,當他剛走進帳篷
Dialogue: 0,0:05:42.62,0:05:45.86,*Default,NTP,0,0,0,,一頭河馬闖進了營地
Dialogue: 0,0:05:48.44,0:05:49.80,*Default,NTP,0,0,0,,他被河馬襲擊了嗎
Dialogue: 0,0:05:49.80,0:05:54.58,*Default,NTP,0,0,0,,不  我猜河馬開始攻擊人群
Dialogue: 0,0:05:54.78,0:05:58.49,*Default,NTP,0,0,0,,導游就朝它開了槍  但是
Dialogue: 0,0:05:58.92,0:06:02.06,*Default,NTP,0,0,0,,他打偏了  然后
Dialogue: 0,0:06:03.72,0:06:06.72,*Default,NTP,0,0,0,,他不巧打中了彼得·格里高利嗎
Dialogue: 0,0:06:06.73,0:06:09.73,*Default,NTP,0,0,0,,-對  -不  他沒打中
Dialogue: 0,0:06:09.95,0:06:14.00,*Default,NTP,0,0,0,,但我猜槍聲把彼得嚇壞了  他就
Dialogue: 0,0:06:14.97,0:06:18.02,*Default,NTP,0,0,0,,跑出了自己的帳篷
Dialogue: 0,0:06:19.08,0:06:20.75,*Default,NTP,0,0,0,,剛好撞到了那頭河馬嗎
Dialogue: 0,0:06:20.76,0:06:24.33,*Default,NTP,0,0,0,,不  那河馬也被槍聲嚇壞了
Dialogue: 0,0:06:24.33,0:06:29.17,*Default,NTP,0,0,0,,在彼得出帳篷前  它就嚇跑了
Dialogue: 0,0:06:32.67,0:06:34.35,*Default,NTP,0,0,0,,那彼得到底出什么事了
Dialogue: 0,0:06:35.18,0:06:39.19,*Default,NTP,0,0,0,,他很久都沒跑過步了
Dialogue: 0,0:06:39.81,0:06:44.31,*Default,NTP,0,0,0,,說不定一輩子都沒跑過  然后他就
Dialogue: 0,0:06:47.71,0:06:48.91,*Default,NTP,0,0,0,,走了
Dialogue: 0,0:06:54.41,0:06:58.91,*Default,NTP,0,0,0,,那真是太  奇怪了
Dialogue: 0,0:06:58.91,0:07:01.43,*Default,NTP,0,0,0,,-太令人傷心  -令人傷心同時也很奇怪
Dialogue: 0,0:07:03.49,0:07:04.57,*Default,NTP,0,0,0,,再見
Dialogue: 0,0:07:06.21,0:07:07.39,*Default,NTP,0,0,0,,伙計  這感覺真是太怪了
Dialogue: 0,0:07:07.39,0:07:08.90,*Default,NTP,0,0,0,,前一秒鐘彼得·格里高利人還在這
Dialogue: 0,0:07:08.90,0:07:10.68,*Default,NTP,0,0,0,,下一秒鐘他人就沒了
Dialogue: 0,0:07:10.68,0:07:12.13,*Default,NTP,0,0,0,,賈里德  我是埃利希
Dialogue: 0,0:07:12.23,0:07:15.18,*Default,NTP,0,0,0,,你盡快幫我安排好與其他風投基金的會面
Dialogue: 0,0:07:15.18,0:07:16.87,*Default,NTP,0,0,0,,把所有行程都排滿
Dialogue: 0,0:07:16.87,0:07:19.68,*Default,NTP,0,0,0,,你在干什么  莫妮卡剛說他們仍會投資我們
Dialogue: 0,0:07:19.68,0:07:20.93,*Default,NTP,0,0,0,,我們耐心等著就行
Dialogue: 0,0:07:20.93,0:07:22.16,*Default,NTP,0,0,0,,聽著  我很欣賞彼得·格里高利
Dialogue: 0,0:07:22.16,0:07:24.43,*Default,NTP,0,0,0,,也許遠勝他欣賞我
Dialogue: 0,0:07:24.97,0:07:26.30,*Default,NTP,0,0,0,,但有些事你得明白
Dialogue: 0,0:07:26.30,0:07:29.24,*Default,NTP,0,0,0,,有一些莫妮卡沒有主動告訴你的事
Dialogue: 0,0:07:29.24,0:07:31.91,*Default,NTP,0,0,0,,所有這種一個老板的公司里都有關鍵人條款
Dialogue: 0,0:07:31.91,0:07:33.54,*Default,NTP,0,0,0,,-你知道什么意思嗎  -不知道
Dialogue: 0,0:07:33.54,0:07:36.08,*Default,NTP,0,0,0,,意思是現在彼得·格里高利死了
Dialogue: 0,0:07:36.08,0:07:38.96,*Default,NTP,0,0,0,,拉維加所有的投資人都有合同權利
Dialogue: 0,0:07:38.96,0:07:40.44,*Default,NTP,0,0,0,,把投資套現走人
Dialogue: 0,0:07:40.44,0:07:41.61,*Default,NTP,0,0,0,,也就是說  有可能今天之后
Dialogue: 0,0:07:41.61,0:07:43.59,*Default,NTP,0,0,0,,拉維加就不存在了
Dialogue: 0,0:07:43.96,0:07:46.50,*Default,NTP,0,0,0,,-不是吧  -沒錯  所以我們得早做準備
Dialogue: 0,0:07:46.50,0:07:49.74,*Default,NTP,0,0,0,,我知道這么說顯得我很過分
Dialogue: 0,0:07:49.74,0:07:50.88,*Default,NTP,0,0,0,,可這是為了公司好
Dialogue: 0,0:07:50.88,0:07:53.31,*Default,NTP,0,0,0,,你知道誰會第一個同意我的觀點嗎
Dialogue: 0,0:07:53.32,0:07:54.51,*Default,NTP,0,0,0,,彼得·格里高利
Dialogue: 0,0:07:56.31,0:07:58.36,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}激勵
Dialogue: 0,0:07:58.36,0:08:00.46,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}信任
Dialogue: 0,0:08:00.46,0:08:02.13,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}想象
Dialogue: 0,0:08:02.13,0:08:03.00,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}創新
Dialogue: 0,0:08:04.65,0:08:06.04,*Default,NTP,0,0,0,,這是我們紐核力公司
Dialogue: 0,0:08:04.90,0:08:06.07,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}紐核力\N一月六日國際消費電子展見
Dialogue: 0,0:08:06.04,0:08:08.52,*Default,NTP,0,0,0,,在今年一月的國際消費電子展上
Dialogue: 0,0:08:08.52,0:08:11.52,*Default,NTP,0,0,0,,將要播放的第一條廣告
Dialogue: 0,0:08:11.61,0:08:13.78,*Default,NTP,0,0,0,,-有問題嗎  -我有個問題
Dialogue: 0,0:08:14.08,0:08:18.20,*Default,NTP,0,0,0,,糟糕透頂  我剛在'科技博客'創業展會
Dialogue: 0,0:08:18.20,0:08:19.50,*Default,NTP,0,0,0,,被一個該死的90后侮辱完
Dialogue: 0,0:08:19.50,0:08:22.22,*Default,NTP,0,0,0,,然后你就給我看這種衛生棉條廣告
Dialogue: 0,0:08:22.22,0:08:25.88,*Default,NTP,0,0,0,,-一個糖尿病妹坐秋千  -我看她得了癌癥
Dialogue: 0,0:08:26.29,0:08:27.83,*Default,NTP,0,0,0,,我看著像癌癥
Dialogue: 0,0:08:27.83,0:08:29.78,*Default,NTP,0,0,0,,我不在乎她得的什么病
Dialogue: 0,0:08:29.78,0:08:33.86,*Default,NTP,0,0,0,,我只關心紐核力要比魔笛手好
Dialogue: 0,0:08:33.86,0:08:36.08,*Default,NTP,0,0,0,,亨德里克斯搶走了我們的風頭
Dialogue: 0,0:08:36.21,0:08:37.76,*Default,NTP,0,0,0,,如果我們再錯一步
Dialogue: 0,0:08:37.77,0:08:40.54,*Default,NTP,0,0,0,,我們就要錯失這個百年不遇的機會了
Dialogue: 0,0:08:40.54,0:08:43.34,*Default,NTP,0,0,0,,這是個數據大爆炸的時代
Dialogue: 0,0:08:43.34,0:08:45.76,*Default,NTP,0,0,0,,人們存在云端存了很多
Dialogue: 0,0:08:45.76,0:08:48.38,*Default,NTP,0,0,0,,不肯刪掉的自拍和沒用的文件
Dialogue: 0,0:08:48.38,0:08:50.97,*Default,NTP,0,0,0,,全世界百分之九十二的數據
Dialogue: 0,0:08:50.97,0:08:54.01,*Default,NTP,0,0,0,,都是在過去兩年里出現的
Dialogue: 0,0:08:54.01,0:08:56.59,*Default,NTP,0,0,0,,按照這個速度  這個世界的數據儲存能力
Dialogue: 0,0:08:56.59,0:08:59.07,*Default,NTP,0,0,0,,明年春天前就要爆了
Dialogue: 0,0:08:59.07,0:09:01.50,*Default,NTP,0,0,0,,那將是一場大災難
Dialogue: 0,0:09:01.50,0:09:05.80,*Default,NTP,0,0,0,,數據不足  數據限額  數據黑市
Dialogue: 0,0:09:05.81,0:09:09.22,*Default,NTP,0,0,0,,有人的壓縮技術能夠救世界于末日數據之戰中
Dialogue: 0,0:09:09.22,0:09:13.42,*Default,NTP,0,0,0,,這一定得他媽是紐核力而不是見鬼的魔笛手
Dialogue: 0,0:09:14.57,0:09:16.12,*Default,NTP,0,0,0,,我不知道你們怎么想
Dialogue: 0,0:09:16.12,0:09:18.52,*Default,NTP,0,0,0,,我不希望有任何人比我們
Dialogue: 0,0:09:18.52,0:09:22.17,*Default,NTP,0,0,0,,更能讓世界更美好
Dialogue: 0,0:09:27.25,0:09:30.91,*Default,NTP,0,0,0,,數據末日之戰  他這么喜歡用這個詞嗎
Dialogue: 0,0:09:31.24,0:09:33.39,*Default,NTP,0,0,0,,還是說最近就是有很多末日之戰
Dialogue: 0,0:09:33.39,0:09:36.42,*Default,NTP,0,0,0,,沒錯  冰雪末日之戰  飛車末日之戰
Dialogue: 0,0:09:36.42,0:09:38.30,*Default,NTP,0,0,0,,還有個叫《世界末日之戰》的電影
Dialogue: 0,0:09:43.43,0:09:45.64,*Default,NTP,0,0,0,,勞里  你要見我嗎
Dialogue: 0,0:09:45.64,0:09:47.68,*Default,NTP,0,0,0,,莫妮卡  進來  你應該已經聽說
Dialogue: 0,0:09:47.68,0:09:49.61,*Default,NTP,0,0,0,,我被任命為執行合伙人了吧
Dialogue: 0,0:09:49.61,0:09:51.49,*Default,NTP,0,0,0,,是的  恭喜
Dialogue: 0,0:09:51.50,0:09:54.96,*Default,NTP,0,0,0,,有限合伙人們告訴你他們怎么作出決定的嗎
Dialogue: 0,0:09:55.56,0:09:57.24,*Default,NTP,0,0,0,,他們看了每個高級合伙人
Dialogue: 0,0:09:57.24,0:09:59.43,*Default,NTP,0,0,0,,在最近幾輪融資后的投資回報
Dialogue: 0,0:09:59.43,0:10:01.92,*Default,NTP,0,0,0,,我的表現明顯是最好的
Dialogue: 0,0:10:01.92,0:10:03.40,*Default,NTP,0,0,0,,所以他們選了我
Dialogue: 0,0:10:03.40,0:10:06.09,*Default,NTP,0,0,0,,對  執行合伙人
Dialogue: 0,0:10:06.09,0:10:10.69,*Default,NTP,0,0,0,,要跟不同的人打交道
Dialogue: 0,0:10:10.69,0:10:12.57,*Default,NTP,0,0,0,,你想坐可以坐下  你想嗎
Dialogue: 0,0:10:12.58,0:10:14.16,*Default,NTP,0,0,0,,還是說我們應該站著
Dialogue: 0,0:10:14.40,0:10:16.60,*Default,NTP,0,0,0,,-我都...  -我要站著
Dialogue: 0,0:10:16.60,0:10:18.45,*Default,NTP,0,0,0,,-好吧  -不過你可以不用
Dialogue: 0,0:10:18.48,0:10:21.45,*Default,NTP,0,0,0,,-好吧  -你覺得坐著會很怪嗎
Dialogue: 0,0:10:22.02,0:10:23.41,*Default,NTP,0,0,0,,我可以站著
Dialogue: 0,0:10:24.41,0:10:27.27,*Default,NTP,0,0,0,,-莫妮卡  -好吧
Dialogue: 0,0:10:27.27,0:10:29.20,*Default,NTP,0,0,0,,彼得·格里高利死了
Dialogue: 0,0:10:29.86,0:10:31.82,*Default,NTP,0,0,0,,是的  我知道
Dialogue: 0,0:10:31.82,0:10:36.22,*Default,NTP,0,0,0,,從私人角度看  這件事令人悲傷
Dialogue: 0,0:10:36.23,0:10:38.97,*Default,NTP,0,0,0,,可是從專業角度看  他的決定很不可取
Dialogue: 0,0:10:38.97,0:10:40.16,*Default,NTP,0,0,0,,我看了很多他的文件
Dialogue: 0,0:10:40.17,0:10:42.88,*Default,NTP,0,0,0,,他投的好幾個項目也太不靠譜了
Dialogue: 0,0:10:42.88,0:10:44.07,*Default,NTP,0,0,0,,你知道嗎
Dialogue: 0,0:10:44.07,0:10:47.67,*Default,NTP,0,0,0,,我們在摩洛哥有家價值三千萬的鴕鳥場
Dialogue: 0,0:10:47.67,0:10:51.35,*Default,NTP,0,0,0,,還是三家專門研究隱形技術的公司的
Dialogue: 0,0:10:51.35,0:10:53.47,*Default,NTP,0,0,0,,大股東
Dialogue: 0,0:10:53.47,0:10:57.05,*Default,NTP,0,0,0,,這還有一盒子寫滿字的紙巾
Dialogue: 0,0:10:57.05,0:10:58.37,*Default,NTP,0,0,0,,詳細闡述了彼得如何深信
Dialogue: 0,0:10:58.37,0:11:02.81,*Default,NTP,0,0,0,,轉基因蔓越莓菌會像棉花那樣大熱
