[Script Info]
; Script generated by Aegisub 3.0.4
; http://www.aegisub.org/
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType: v4.00+
Audio URI: Silicon.Valley.S02E05.720p.HDTV.x264-IMMERSE.mkv
Scroll Position: 645
Active Line: 644
Video Zoom Percent: 0.5
Video File: Silicon.Valley.S02E05.720p.HDTV.x264-IMMERSE.mkv
YCbCr Matrix: TV.601
Video Aspect Ratio: c1.77778
Video Position: 3405
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:01:00.04,0:01:01.34,*Default,NTP,0,0,0,,我雇了六位新人
Dialogue: 0,0:01:01.37,0:01:03.93,*Default,NTP,0,0,0,,我們還要花一大筆錢租新辦公室
Dialogue: 0,0:01:03.93,0:01:05.63,*Default,NTP,0,0,0,,就像是每分每秒
Dialogue: 0,0:01:05.63,0:01:07.82,*Default,NTP,0,0,0,,都有新的問題亟待解決
Dialogue: 0,0:01:07.82,0:01:09.88,*Default,NTP,0,0,0,,我快被壓力逼瘋了
Dialogue: 0,0:01:10.09,0:01:12.91,*Default,NTP,0,0,0,,理查德  你現在的壓力等級在這里
Dialogue: 0,0:01:13.11,0:01:14.79,*Default,NTP,0,0,0,,是盜汗的級別
Dialogue: 0,0:01:14.86,0:01:17.86,*Default,NTP,0,0,0,,但如果你不加注意的話  它就會升高
Dialogue: 0,0:01:19.33,0:01:20.28,*Default,NTP,0,0,0,,變成尿床的級別
Dialogue: 0,0:01:32.87,0:01:34.30,*Default,NTP,0,0,0,,我愛死這些墻了
Dialogue: 0,0:01:34.35,0:01:36.31,*Default,NTP,0,0,0,,你知道這是什么嗎  這叫暴露磚墻
Dialogue: 0,0:01:36.31,0:01:38.40,*Default,NTP,0,0,0,,為什么會有人想把磚藏起來
Dialogue: 0,0:01:38.71,0:01:40.35,*Default,NTP,0,0,0,,你看到那個會議角了嗎
Dialogue: 0,0:01:40.42,0:01:43.24,*Default,NTP,0,0,0,,想想在這個角落里開會有多么美妙吧
Dialogue: 0,0:01:43.24,0:01:46.74,*Default,NTP,0,0,0,,沒錯  但這里真的很貴
Dialogue: 0,0:01:46.85,0:01:49.21,*Default,NTP,0,0,0,,醫生怎么說
Dialogue: 0,0:01:49.86,0:01:52.89,*Default,NTP,0,0,0,,沒什么  只是壓力導致的盜汗
Dialogue: 0,0:01:52.89,0:01:54.88,*Default,NTP,0,0,0,,-我會沒事的  -很高興聽你這么說
Dialogue: 0,0:01:54.88,0:01:56.61,*Default,NTP,0,0,0,,-感覺松了口氣嗎  -本來是的
Dialogue: 0,0:01:56.74,0:01:58.84,*Default,NTP,0,0,0,,直到那白癡開始提什么
Dialogue: 0,0:01:58.85,0:02:01.18,*Default,NTP,0,0,0,,這會演變成尿床
Dialogue: 0,0:02:02.17,0:02:03.77,*Default,NTP,0,0,0,,我只想盡量不去想這件事
Dialogue: 0,0:02:03.77,0:02:06.14,*Default,NTP,0,0,0,,沒錯  別想了
Dialogue: 0,0:02:07.69,0:02:09.67,*Default,NTP,0,0,0,,因為光是想想就有可能
Dialogue: 0,0:02:09.67,0:02:11.43,*Default,NTP,0,0,0,,-增加你的壓力導致尿床  -停
Dialogue: 0,0:02:11.43,0:02:12.88,*Default,NTP,0,0,0,,你能不能別說"壓力"這個詞了
Dialogue: 0,0:02:12.88,0:02:15.77,*Default,NTP,0,0,0,,我剛說過我在努力不去想它
Dialogue: 0,0:02:15.78,0:02:17.44,*Default,NTP,0,0,0,,理查德  個人管理
Dialogue: 0,0:02:17.44,0:02:18.99,*Default,NTP,0,0,0,,是首席執行官職責里很重要的部分
Dialogue: 0,0:02:19.24,0:02:21.12,*Default,NTP,0,0,0,,你覺得在這兒工作會有幫助嗎
Dialogue: 0,0:02:21.55,0:02:24.29,*Default,NTP,0,0,0,,事實上  會吧  我覺得會
Dialogue: 0,0:02:24.92,0:02:26.55,*Default,NTP,0,0,0,,但我們租得起嗎
Dialogue: 0,0:02:26.55,0:02:28.87,*Default,NTP,0,0,0,,這是對你心理健康的投資
Dialogue: 0,0:02:28.89,0:02:29.96,*Default,NTP,0,0,0,,理查德  我是說
Dialogue: 0,0:02:29.96,0:02:32.21,*Default,NTP,0,0,0,,你能花錢買到不尿床嗎
Dialogue: 0,0:02:32.21,0:02:33.65,*Default,NTP,0,0,0,,別再說了
Dialogue: 0,0:02:33.65,0:02:34.79,*Default,NTP,0,0,0,,如果你想要  理查德
Dialogue: 0,0:02:34.79,0:02:37.37,*Default,NTP,0,0,0,,盡管我們在周邊和廣告牌上浪費了些錢
Dialogue: 0,0:02:37.37,0:02:38.86,*Default,NTP,0,0,0,,我覺得我能想辦法搞定的
Dialogue: 0,0:02:39.16,0:02:40.06,*Default,NTP,0,0,0,,取決于你了
Dialogue: 0,0:02:40.35,0:02:43.07,*Default,NTP,0,0,0,,伙計們  這位是葉蓮娜
Dialogue: 0,0:02:43.12,0:02:46.71,*Default,NTP,0,0,0,,她電梯下錯樓層了
Dialogue: 0,0:02:46.77,0:02:49.08,*Default,NTP,0,0,0,,她的模特經紀公司在樓上
Dialogue: 0,0:02:49.58,0:02:50.48,*Default,NTP,0,0,0,,理查德
Dialogue: 0,0:02:50.63,0:02:52.51,*Default,NTP,0,0,0,,拜托
Dialogue: 0,0:02:53.49,0:02:55.34,*Default,NTP,0,0,0,,考慮到其他一些重要原因
Dialogue: 0,0:02:55.50,0:02:58.85,*Default,NTP,0,0,0,,但  沒錯  我們就租這里
Dialogue: 0,0:02:58.97,0:03:00.59,*Default,NTP,0,0,0,,-我們要了  這辦公室我們要了  -要了
Dialogue: 0,0:03:01.11,0:03:02.16,*Default,NTP,0,0,0,,我得擁抱你一下
Dialogue: 0,0:03:02.52,0:03:03.44,*Default,NTP,0,0,0,,別
Dialogue: 0,0:03:08.25,0:03:10.08,*Default,NTP,0,0,0,,好了  這一箱可以搬到卡車上了
Dialogue: 0,0:03:10.09,0:03:12.02,*Default,NTP,0,0,0,,很好  搬出去吧
Dialogue: 0,0:03:12.89,0:03:15.71,*Default,NTP,0,0,0,,跟你說  我提議雇幾個苦力來
Dialogue: 0,0:03:15.71,0:03:16.88,*Default,NTP,0,0,0,,這不是我該干的活
Dialogue: 0,0:03:16.88,0:03:18.73,*Default,NTP,0,0,0,,我是腦力勞動者  不是體力勞動者
Dialogue: 0,0:03:18.86,0:03:20.91,*Default,NTP,0,0,0,,在巴基斯坦  我們都是雇仆人來做這個
Dialogue: 0,0:03:21.37,0:03:22.07,*Default,NTP,0,0,0,,稀松平常的事
Dialogue: 0,0:03:22.07,0:03:24.27,*Default,NTP,0,0,0,,我們付的錢很少  但他們都很滿足
Dialogue: 0,0:03:24.56,0:03:26.23,*Default,NTP,0,0,0,,我還是幫你把你的衛生巾搬出去吧
Dialogue: 0,0:03:26.47,0:03:27.64,*Default,NTP,0,0,0,,凈化下我的心靈
Dialogue: 0,0:03:29.37,0:03:30.74,*Default,NTP,0,0,0,,有趣的展示
Dialogue: 0,0:03:31.16,0:03:32.86,*Default,NTP,0,0,0,,我得承認我從沒聽說過
Dialogue: 0,0:03:32.90,0:03:35.62,*Default,NTP,0,0,0,,有人想做面向基督徒的狗狗分享應用
Dialogue: 0,0:03:36.38,0:03:40.85,*Default,NTP,0,0,0,,不過基督教在北加州可以說是非法的
Dialogue: 0,0:03:40.85,0:03:42.22,*Default,NTP,0,0,0,,另外你們打算怎么擴展業務呢
Dialogue: 0,0:03:42.25,0:03:43.62,*Default,NTP,0,0,0,,我們可以從分享狗狗
Dialogue: 0,0:03:44.02,0:03:46.06,*Default,NTP,0,0,0,,擴展到其他類型的寵物上
Dialogue: 0,0:03:46.07,0:03:49.14,*Default,NTP,0,0,0,,-大肚豬  雪貂  -你先給我打住
Dialogue: 0,0:03:49.34,0:03:51.21,*Default,NTP,0,0,0,,你們知道在加州
Dialogue: 0,0:03:51.21,0:03:52.47,*Default,NTP,0,0,0,,養雪貂是非法的吧
Dialogue: 0,0:03:53.21,0:03:54.08,*Default,NTP,0,0,0,,看來不知道
Dialogue: 0,0:03:54.08,0:03:55.97,*Default,NTP,0,0,0,,那我看你也不知道
Dialogue: 0,0:03:55.97,0:03:57.39,*Default,NTP,0,0,0,,養大肚豬早在2005年
Dialogue: 0,0:03:57.39,0:04:00.43,*Default,NTP,0,0,0,,就已經土得不可理喻了
Dialogue: 0,0:04:00.47,0:04:01.88,*Default,NTP,0,0,0,,這年頭養大肚豬
Dialogue: 0,0:04:01.88,0:04:04.41,*Default,NTP,0,0,0,,就跟信基督教一樣沒法上街見人
Dialogue: 0,0:04:04.41,0:04:06.19,*Default,NTP,0,0,0,,謝謝  先生們  日安
Dialogue: 0,0:04:10.08,0:04:12.64,*Default,NTP,0,0,0,,嚴格來講我并沒有拒絕分享狗狗的點子
Dialogue: 0,0:04:13.84,0:04:16.03,*Default,NTP,0,0,0,,我只是沒同意
Dialogue: 0,0:04:16.03,0:04:18.69,*Default,NTP,0,0,0,,誰知道呢  天道難測
Dialogue: 0,0:04:18.70,0:04:20.06,*Default,NTP,0,0,0,,不用我說你們也知道吧
Dialogue: 0,0:04:28.59,0:04:30.21,*Default,NTP,0,0,0,,理查德  你有時間嗎
Dialogue: 0,0:04:30.34,0:04:31.89,*Default,NTP,0,0,0,,我要給你看樣東西
Dialogue: 0,0:04:32.17,0:04:33.62,*Default,NTP,0,0,0,,好吧  是什么
Dialogue: 0,0:04:36.94,0:04:39.05,*Default,NTP,0,0,0,,-你干什么呢  -鞠躬
Dialogue: 0,0:04:39.27,0:04:41.35,*Default,NTP,0,0,0,,日本人的商業文化
Dialogue: 0,0:04:41.36,0:04:43.00,*Default,NTP,0,0,0,,是世界上最先進的
Dialogue: 0,0:04:43.49,0:04:46.41,*Default,NTP,0,0,0,,我遵循他們的禮節來表達對你的尊重
Dialogue: 0,0:04:46.48,0:04:47.45,*Default,NTP,0,0,0,,而且根據傳統
Dialogue: 0,0:04:47.45,0:04:49.46,*Default,NTP,0,0,0,,你需要送出一份禮物來慶祝重大時刻
Dialogue: 0,0:04:49.46,0:04:51.92,*Default,NTP,0,0,0,,比如你被孵人生涯正式結束
Dialogue: 0,0:04:52.32,0:04:54.32,*Default,NTP,0,0,0,,被孵人  有這個詞嗎
Dialogue: 0,0:04:54.34,0:04:56.62,*Default,NTP,0,0,0,,當然有  就是被孵化的人
Dialogue: 0,0:04:57.02,0:04:59.14,*Default,NTP,0,0,0,,在孵化器里呆過的那種
Dialogue: 0,0:04:59.47,0:05:00.71,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:05:00.75,0:05:03.86,*Default,NTP,0,0,0,,-該你鞠躬了  -我還是算了吧
Dialogue: 0,0:05:03.86,0:05:05.56,*Default,NTP,0,0,0,,理查德  我需要你鞠躬
Dialogue: 0,0:05:08.27,0:05:10.84,*Default,NTP,0,0,0,,-90度  -還得90度
Dialogue: 0,0:05:14.31,0:05:15.18,*Default,NTP,0,0,0,,好了
Dialogue: 0,0:05:15.48,0:05:17.10,*Default,NTP,0,0,0,,現在我把這個贈與你
Dialogue: 0,0:05:17.10,0:05:20.27,*Default,NTP,0,0,0,,根據傳統你要禮貌地回絕我
Dialogue: 0,0:05:20.42,0:05:22.45,*Default,NTP,0,0,0,,并暗示你配不上這份禮物
Dialogue: 0,0:05:22.89,0:05:24.58,*Default,NTP,0,0,0,,埃利希  我沒時間陪你玩了
Dialogue: 0,0:05:24.58,0:05:26.30,*Default,NTP,0,0,0,,做得好  給你
Dialogue: 0,0:05:26.31,0:05:27.25,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:05:32.28,0:05:34.66,*Default,NTP,0,0,0,,日元硬幣  最小面值
Dialogue: 0,0:05:39.24,0:05:41.22,*Default,NTP,0,0,0,,這是和服嗎
Dialogue: 0,0:05:41.71,0:05:45.08,*Default,NTP,0,0,0,,-試試看  -多謝你  埃利希
Dialogue: 0,0:05:47.82,0:05:52.07,*Default,NTP,0,0,0,,それは名譽でした
Dialogue: 0,0:05:53.08,0:05:54.50,*Default,NTP,0,0,0,,根據谷歌翻譯
Dialogue: 0,0:05:54.50,0:05:57.03,*Default,NTP,0,0,0,,這句話的意思是  "我很榮幸"
Dialogue: 0,0:05:57.52,0:05:58.77,*Default,NTP,0,0,0,,榮幸  榮幸
Dialogue: 0,0:05:59.01,0:06:00.55,*Default,NTP,0,0,0,,多謝  多謝
Dialogue: 0,0:06:00.87,0:06:03.56,*Default,NTP,0,0,0,,我還得打包東西  可不能把衣服刮壞了
Dialogue: 0,0:06:03.65,0:06:06.89,*Default,NTP,0,0,0,,慢著  傳統上和服要卷好
Dialogue: 0,0:06:07.69,0:06:08.70,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:06:08.70,0:06:10.11,*Default,NTP,0,0,0,,維基上說的
Dialogue: 0,0:06:12.29,0:06:13.40,*Default,NTP,0,0,0,,謝謝  埃利希
Dialogue: 0,0:06:13.41,0:06:15.87,*Default,NTP,0,0,0,,我以后再送你點東西
Dialogue: 0,0:06:17.41,0:06:20.89,*Default,NTP,0,0,0,,少年  你已經給了我一個禮物
Dialogue: 0,0:06:31.29,0:06:33.16,*Default,NTP,0,0,0,,我叫諾亞  住隔壁
Dialogue: 0,0:06:34.67,0:06:35.63,*Default,NTP,0,0,0,,我叫理查德
Dialogue: 0,0:06:35.94,0:06:36.91,*Default,NTP,0,0,0,,要搬走嗎
Dialogue: 0,0:06:36.91,0:06:39.17,*Default,NTP,0,0,0,,是的  其中幾個人要搬走
Dialogue: 0,0:06:39.17,0:06:41.63,*Default,NTP,0,0,0,,我也不想騙你說看到你搬走我很難受
Dialogue: 0,0:06:42.35,0:06:44.55,*Default,NTP,0,0,0,,-好吧  -不是針對你的
Dialogue: 0,0:06:44.55,0:06:45.55,*Default,NTP,0,0,0,,你看起來是個好人
Dialogue: 0,0:06:45.55,0:06:49.42,*Default,NTP,0,0,0,,只是出租房太多會影響社區形象
Dialogue: 0,0:06:49.42,0:06:50.97,*Default,NTP,0,0,0,,是啊  你說的有道理
Dialogue: 0,0:06:50.98,0:06:52.92,*Default,NTP,0,0,0,,這片大多是住家
Dialogue: 0,0:06:53.53,0:06:55.61,*Default,NTP,0,0,0,,好吧  我們正要搬走
Dialogue: 0,0:06:55.63,0:06:57.13,*Default,NTP,0,0,0,,養寵物的人  你懂嗎
Dialogue: 0,0:06:59.42,0:07:01.91,*Default,NTP,0,0,0,,-祝你好運  -你也是
Dialogue: 0,0:07:02.42,0:07:05.60,*Default,NTP,0,0,0,,-什么  -你也是
Dialogue: 0,0:07:10.48,0:07:12.99,*Default,NTP,0,0,0,,-理查德  -你好  賈里德
Dialogue: 0,0:07:13.03,0:07:15.17,*Default,NTP,0,0,0,,理查德  那家準備租給我們
Dialogue: 0,0:07:15.17,0:07:16.24,*Default,NTP,0,0,0,,服務器的公司
Dialogue: 0,0:07:16.24,0:07:18.21,*Default,NTP,0,0,0,,剛剛撤銷了他們的報價
Dialogue: 0,0:07:18.24,0:07:18.84,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:07:18.84,0:07:21.14,*Default,NTP,0,0,0,,那就從別家租吧
Dialogue: 0,0:07:21.15,0:07:23.83,*Default,NTP,0,0,0,,我剛聯系了五家網絡服務公司
Dialogue: 0,0:07:23.83,0:07:25.51,*Default,NTP,0,0,0,,他們都拒絕了
Dialogue: 0,0:07:25.87,0:07:28.31,*Default,NTP,0,0,0,,我覺得我知道是怎么回事
Dialogue: 0,0:07:29.82,0:07:30.52,*Default,NTP,0,0,0,,所有公司
Dialogue: 0,0:07:30.52,0:07:32.28,*Default,NTP,0,0,0,,'貨架空間'  '軟層'  '亞馬遜'
Dialogue: 0,0:07:32.28,0:07:34.54,*Default,NTP,0,0,0,,他們不想失去'互利'這個客戶
Dialogue: 0,0:07:34.55,0:07:36.14,*Default,NTP,0,0,0,,所以蓋文·貝爾森只要
Dialogue: 0,0:07:36.14,0:07:38.28,*Default,NTP,0,0,0,,打個電話  我們就變成
Dialogue: 0,0:07:38.28,0:07:40.22,*Default,NTP,0,0,0,,所有網絡服務商的噩夢嗎
Dialogue: 0,0:07:40.26,0:07:41.72,*Default,NTP,0,0,0,,這些人就是這樣做生意的
Dialogue: 0,0:07:41.72,0:07:44.03,*Default,NTP,0,0,0,,當比爾·蓋茨在拉奈島[夏威夷]結婚時
Dialogue: 0,0:07:44.03,0:07:46.62,*Default,NTP,0,0,0,,他租下了夏威夷群島的所有直升機
Dialogue: 0,0:07:46.62,0:07:48.66,*Default,NTP,0,0,0,,就為了讓狗仔隊無法拍到照片
Dialogue: 0,0:07:49.02,0:07:50.83,*Default,NTP,0,0,0,,對那件事而言是有益的
Dialogue: 0,0:07:50.83,0:07:53.43,*Default,NTP,0,0,0,,因為你現在就能任意想象那場婚禮了
Dialogue: 0,0:07:54.48,0:07:55.26,*Default,NTP,0,0,0,,-什么  -賈里德
Dialogue: 0,0:07:55.26,0:07:57.32,*Default,NTP,0,0,0,,我們整個平臺都是基于網絡搭建的
Dialogue: 0,0:07:57.32,0:07:58.82,*Default,NTP,0,0,0,,我們需要服務器
Dialogue: 0,0:07:59.06,0:08:00.52,*Default,NTP,0,0,0,,現在我們該他媽怎么辦
Dialogue: 0,0:08:00.93,0:08:02.36,*Default,NTP,0,0,0,,我知道我們該他媽怎么辦了
Dialogue: 0,0:08:03.42,0:08:04.83,*Default,NTP,0,0,0,,但你們肯定不喜歡我的方法
Dialogue: 0,0:08:06.27,0:08:07.82,*Default,NTP,0,0,0,,我們自己搭建服務器
Dialogue: 0,0:08:08.27,0:08:11.14,*Default,NTP,0,0,0,,吉爾弗約爾  服務器基本等同于基礎設施
Dialogue: 0,0:08:11.15,0:08:12.86,*Default,NTP,0,0,0,,我是說  你不會為了喝水就去挖井
Dialogue: 0,0:08:13.38,0:08:14.99,*Default,NTP,0,0,0,,或者為了電造一個發電機
Dialogue: 0,0:08:15.12,0:08:16.73,*Default,NTP,0,0,0,,我認為我們應該挖個屬于自己的井
Dialogue: 0,0:08:16.89,0:08:18.13,*Default,NTP,0,0,0,,也應該造自己的發電機
Dialogue: 0,0:08:18.14,0:08:19.97,*Default,NTP,0,0,0,,我還認為我們應該在一個防爆破地窖中
Dialogue: 0,0:08:19.97,0:08:21.64,*Default,NTP,0,0,0,,儲存一年量的食物和槍支彈藥
Dialogue: 0,0:08:22.20,0:08:23.39,*Default,NTP,0,0,0,,但我們沒有
Dialogue: 0,0:08:23.69,0:08:25.64,*Default,NTP,0,0,0,,所以祝你們遇到大災變的時候有個好運氣
Dialogue: 0,0:08:25.90,0:08:27.93,*Default,NTP,0,0,0,,聽著  理查德  我們的工作在于準確度
Dialogue: 0,0:08:28.01,0:08:30.28,*Default,NTP,0,0,0,,在于在堆棧空間中節省
Dialogue: 0,0:08:30.28,0:08:31.56,*Default,NTP,0,0,0,,10的24次方分之一秒的速度
Dialogue: 0,0:08:31.63,0:08:34.19,*Default,NTP,0,0,0,,如果我們租用公共云服務器
Dialogue: 0,0:08:34.19,0:08:36.67,*Default,NTP,0,0,0,,我們就是在使用一些骨子里就很普通
Dialogue: 0,0:08:36.67,0:08:38.31,*Default,NTP,0,0,0,,以及不穩定的服務器
Dialogue: 0,0:08:38.41,0:08:40.99,*Default,NTP,0,0,0,,是的  但是我們的時間已經很緊了
Dialogue: 0,0:08:41.31,0:08:43.21,*Default,NTP,0,0,0,,我是說  搭建自己的服務器
Dialogue: 0,0:08:43.21,0:08:44.22,*Default,NTP,0,0,0,,又要拖延我們多久
Dialogue: 0,0:08:44.22,0:08:45.48,*Default,NTP,0,0,0,,如果我拼了老命的話
Dialogue: 0,0:08:46.04,0:08:47.60,*Default,NTP,0,0,0,,我可以在一周之內完成
Dialogue: 0,0:08:48.50,0:08:49.77,*Default,NTP,0,0,0,,就在這棟房子里
Dialogue: 0,0:08:50.12,0:08:53.17,*Default,NTP,0,0,0,,聽著  理查德  事實上
Dialogue: 0,0:08:55.15,0:08:56.70,*Default,NTP,0,0,0,,這是一件很好的事
Dialogue: 0,0:08:57.05,0:08:59.43,*Default,NTP,0,0,0,,我曾在我的舊比特幣礦機上運行我們的平臺
Dialogue: 0,0:08:59.97,0:09:01.97,*Default,NTP,0,0,0,,每秒浮點運算次數是五千二百兆
Dialogue: 0,0:09:01.97,0:09:05.04,*Default,NTP,0,0,0,,如果在GPU而不是CPU上運行你的程序
Dialogue: 0,0:09:05.04,0:09:07.51,*Default,NTP,0,0,0,,速度還能再提八百倍
Dialogue: 0,0:09:07.52,0:09:09.20,*Default,NTP,0,0,0,,沒有任何運營商能提供
Dialogue: 0,0:09:09.20,0:09:10.57,*Default,NTP,0,0,0,,我在這屋里架設的配置
Dialogue: 0,0:09:11.28,0:09:13.90,*Default,NTP,0,0,0,,而且我們好像也別無選擇
Dialogue: 0,0:09:14.35,0:09:16.01,*Default,NTP,0,0,0,,可那要花很多錢
Dialogue: 0,0:09:16.11,0:09:18.39,*Default,NTP,0,0,0,,我們沒有那么多閑錢
Dialogue: 0,0:09:18.39,0:09:20.15,*Default,NTP,0,0,0,,看來我們確實有
Dialogue: 0,0:09:20.15,0:09:22.40,*Default,NTP,0,0,0,,這么多的閑錢
Dialogue: 0,0:09:22.42,0:09:24.68,*Default,NTP,0,0,0,,可那是用來租辦公室的
Dialogue: 0,0:09:24.68,0:09:26.44,*Default,NTP,0,0,0,,-是嗎  -不不  不行
Dialogue: 0,0:09:26.50,0:09:28.22,*Default,NTP,0,0,0,,賈里德  我們已經簽了合同
Dialogue: 0,0:09:28.22,0:09:30.43,*Default,NTP,0,0,0,,已經太晚了對吧  我們不能毀約
Dialogue: 0,0:09:30.47,0:09:32.48,*Default,NTP,0,0,0,,我們還沒給他們寄支票
Dialogue: 0,0:09:32.48,0:09:34.51,*Default,NTP,0,0,0,,-那就這么定了  -我可以現在去寄
Dialogue: 0,0:09:34.51,0:09:35.63,*Default,NTP,0,0,0,,以現在的市場需求  他們可能
Dialogue: 0,0:09:35.64,0:09:37.12,*Default,NTP,0,0,0,,一天之內就能找到別的租客
Dialogue: 0,0:09:37.12,0:09:38.60,*Default,NTP,0,0,0,,我覺得應該沒問題
Dialogue: 0,0:09:38.60,0:09:41.80,*Default,NTP,0,0,0,,操  理查德  求你了
Dialogue: 0,0:09:42.32,0:09:44.19,*Default,NTP,0,0,0,,服務器或辦公室  理查德
Dialogue: 0,0:09:44.19,0:09:45.41,*Default,NTP,0,0,0,,我們只能選一
Dialogue: 0,0:09:45.81,0:09:48.30,*Default,NTP,0,0,0,,該死  我不知道該怎么辦
Dialogue: 0,0:09:48.46,0:09:49.73,*Default,NTP,0,0,0,,那真是算你們走運
Dialogue: 0,0:09:51.84,0:09:53.60,*Default,NTP,0,0,0,,算你們走運我在這里  對吧
Dialogue: 0,0:09:53.69,0:09:56.55,*Default,NTP,0,0,0,,我雖然很不想附和吉爾弗約爾
Dialogue: 0,0:09:56.55,0:09:58.68,*Default,NTP,0,0,0,,但他說的沒錯  你們別無選擇
Dialogue: 0,0:09:58.77,0:10:01.53,*Default,NTP,0,0,0,,留下來  自己架設服務器
Dialogue: 0,0:10:01.65,0:10:02.81,*Default,NTP,0,0,0,,你確定嗎
Dialogue: 0,0:10:02.82,0:10:05.60,*Default,NTP,0,0,0,,因為我已經雇了卡爾拉  還有另五個程序員
Dialogue: 0,0:10:05.60,0:10:07.22,*Default,NTP,0,0,0,,過幾周就要來上班
Dialogue: 0,0:10:07.22,0:10:09.00,*Default,NTP,0,0,0,,到時候這里會有點人滿為患
Dialogue: 0,0:10:09.00,0:10:11.75,*Default,NTP,0,0,0,,不過為了你我會盡量容忍的
Dialogue: 0,0:10:11.75,0:10:14.40,*Default,NTP,0,0,0,,那你其他的被孵人該怎么辦
Dialogue: 0,0:10:14.68,0:10:17.42,*Default,NTP,0,0,0,,我上周聽了不少有意思的點子
